Unnamed: 0,protein1,protein2,prediction,label
36824,9606.ENSP00000463842,9606.ENSP00000224073,1.0,1.0
36825,9606.ENSP00000463842,9606.ENSP00000225969,1.0,1.0
36826,9606.ENSP00000463842,9606.ENSP00000369965,1.0,1.0
36827,9606.ENSP00000463842,9606.ENSP00000470972,1.0,1.0
36828,9606.ENSP00000463842,9606.ENSP00000464342,1.0,1.0
36829,9606.ENSP00000463842,9606.ENSP00000361076,1.0,1.0
36830,9606.ENSP00000463842,9606.ENSP00000420311,1.0,1.0
36831,9606.ENSP00000463842,9606.ENSP00000341082,1.0,1.0
36832,9606.ENSP00000463842,9606.ENSP00000389103,1.0,1.0
36833,9606.ENSP00000463842,9606.ENSP00000216037,1.0,1.0
36834,9606.ENSP00000463842,9606.ENSP00000420477,0.9999999829348366,1.0
36835,9606.ENSP00000463842,9606.ENSP00000267884,1.0,1.0
36836,9606.ENSP00000463842,9606.ENSP00000379506,1.0,1.0
36843,9606.ENSP00000271715,9606.ENSP00000235310,0.013283290164518,1.0
36848,9606.ENSP00000434034,9606.ENSP00000495811,0.9997042318754584,1.0
36849,9606.ENSP00000434034,9606.ENSP00000304604,0.9886627747799124,1.0
36850,9606.ENSP00000434034,9606.ENSP00000222747,0.9997967738690589,1.0
36851,9606.ENSP00000434034,9606.ENSP00000426653,0.9999985654836888,1.0
36852,9606.ENSP00000434034,9606.ENSP00000294304,0.9999999995171462,1.0
36853,9606.ENSP00000434034,9606.ENSP00000443824,0.999997827987111,1.0
36854,9606.ENSP00000434034,9606.ENSP00000309606,0.9998966721957596,1.0
36855,9606.ENSP00000434034,9606.ENSP00000262320,0.9999999999720484,1.0
36856,9606.ENSP00000434034,9606.ENSP00000463069,0.9998243010063984,1.0
36859,9606.ENSP00000434034,9606.ENSP00000266066,0.9992650560302392,1.0
36860,9606.ENSP00000434034,9606.ENSP00000272164,0.9999672051346266,1.0
36861,9606.ENSP00000434034,9606.ENSP00000302814,0.9234119923452364,0.0
36868,9606.ENSP00000053243,9606.ENSP00000226279,0.9999992058895156,1.0
36869,9606.ENSP00000053243,9606.ENSP00000343505,0.9984922162030488,1.0
36870,9606.ENSP00000053243,9606.ENSP00000376786,0.7801797773661112,1.0
36875,9606.ENSP00000368389,9606.ENSP00000480364,0.7081204577074685,1.0
36876,9606.ENSP00000368389,9606.ENSP00000306080,0.910329915292979,1.0
36879,9606.ENSP00000264538,9606.ENSP00000245457,0.0122170659745259,0.0
36880,9606.ENSP00000369346,9606.ENSP00000320219,0.0118135880166944,1.0
36894,9606.ENSP00000295256,9606.ENSP00000260970,0.9999999819075,1.0
36896,9606.ENSP00000295256,9606.ENSP00000480004,0.999734493671148,1.0
36897,9606.ENSP00000295256,9606.ENSP00000354357,0.9998698928938968,1.0
36898,9606.ENSP00000295256,9606.ENSP00000423822,0.9999999924460322,1.0
36899,9606.ENSP00000295256,9606.ENSP00000360688,0.9998976264679316,1.0
36901,9606.ENSP00000295256,9606.ENSP00000381607,0.9999952290675534,1.0
36902,9606.ENSP00000295256,9606.ENSP00000303424,0.999623629149528,1.0
36903,9606.ENSP00000295256,9606.ENSP00000356864,0.9999377929736902,1.0
36904,9606.ENSP00000295256,9606.ENSP00000221130,0.9999994700852304,1.0
36905,9606.ENSP00000369055,9606.ENSP00000381699,0.7077956604712491,1.0
36906,9606.ENSP00000369055,9606.ENSP00000266383,0.0929064370318253,1.0
36907,9606.ENSP00000369055,9606.ENSP00000378326,0.6918174484599107,1.0
36908,9606.ENSP00000369055,9606.ENSP00000264162,0.9726477579230244,1.0
36909,9606.ENSP00000369055,9606.ENSP00000480884,0.1267589119953584,1.0
36910,9606.ENSP00000369055,9606.ENSP00000313318,0.9821891552877822,1.0
36911,9606.ENSP00000369055,9606.ENSP00000235345,0.8192282556762623,1.0
36917,9606.ENSP00000380271,9606.ENSP00000286355,0.9999998647021848,1.0
36918,9606.ENSP00000380271,9606.ENSP00000497444,0.9989958353082404,1.0
36919,9606.ENSP00000380271,9606.ENSP00000334319,0.0884150167892875,1.0
36920,9606.ENSP00000380271,9606.ENSP00000428417,0.9983552263798712,1.0
36921,9606.ENSP00000380271,9606.ENSP00000294016,0.999997864196331,1.0
36922,9606.ENSP00000380271,9606.ENSP00000378207,0.9871707563741062,1.0
36923,9606.ENSP00000380271,9606.ENSP00000297323,0.9999999191866314,1.0
36924,9606.ENSP00000380271,9606.ENSP00000222008,0.8620646346979015,1.0
36925,9606.ENSP00000284629,9606.ENSP00000475615,0.999999068233618,1.0
36929,9606.ENSP00000496699,9606.ENSP00000271715,0.0396141687564887,1.0
36930,9606.ENSP00000358210,9606.ENSP00000281806,0.0014697780740933,1.0
36931,9606.ENSP00000358210,9606.ENSP00000351407,0.0460608494700263,1.0
36941,9606.ENSP00000482604,9606.ENSP00000371341,0.0354512424525952,1.0
36944,9606.ENSP00000363559,9606.ENSP00000355315,1.0,1.0
36945,9606.ENSP00000363559,9606.ENSP00000463784,1.0,1.0
36946,9606.ENSP00000363559,9606.ENSP00000261015,1.0,1.0
36947,9606.ENSP00000363559,9606.ENSP00000417559,1.0,1.0
36948,9606.ENSP00000363559,9606.ENSP00000354040,1.0,1.0
36949,9606.ENSP00000363559,9606.ENSP00000309830,1.0,1.0
36950,9606.ENSP00000363559,9606.ENSP00000469613,1.0,1.0
36951,9606.ENSP00000363559,9606.ENSP00000363018,1.0,1.0
36952,9606.ENSP00000363559,9606.ENSP00000222247,1.0,1.0
36953,9606.ENSP00000363559,9606.ENSP00000358400,0.9999999998558085,1.0
36954,9606.ENSP00000363559,9606.ENSP00000395772,1.0,1.0
36955,9606.ENSP00000363559,9606.ENSP00000348596,1.0,1.0
36956,9606.ENSP00000363559,9606.ENSP00000416429,1.0,1.0
36957,9606.ENSP00000363559,9606.ENSP00000460871,1.0,1.0
36958,9606.ENSP00000363559,9606.ENSP00000354091,1.0,1.0
36959,9606.ENSP00000363559,9606.ENSP00000419449,0.9999999999988224,1.0
36960,9606.ENSP00000363559,9606.ENSP00000225430,1.0,1.0
36961,9606.ENSP00000363559,9606.ENSP00000317992,1.0,1.0
36962,9606.ENSP00000363559,9606.ENSP00000307940,1.0,1.0
36963,9606.ENSP00000363559,9606.ENSP00000413436,1.0,1.0
36964,9606.ENSP00000363559,9606.ENSP00000322396,1.0,1.0
36965,9606.ENSP00000363559,9606.ENSP00000242257,1.0,1.0
36966,9606.ENSP00000363559,9606.ENSP00000428085,1.0,1.0
36967,9606.ENSP00000363559,9606.ENSP00000451818,1.0,1.0
36968,9606.ENSP00000363559,9606.ENSP00000315017,1.0,1.0
36969,9606.ENSP00000363559,9606.ENSP00000302886,1.0,1.0
36970,9606.ENSP00000363559,9606.ENSP00000378163,1.0,1.0
36971,9606.ENSP00000363559,9606.ENSP00000418082,1.0,1.0
36972,9606.ENSP00000363559,9606.ENSP00000310042,0.9999999999974982,1.0
36973,9606.ENSP00000363559,9606.ENSP00000464342,1.0,1.0
36974,9606.ENSP00000363559,9606.ENSP00000361076,1.0,1.0
36975,9606.ENSP00000363559,9606.ENSP00000230050,1.0,1.0
36976,9606.ENSP00000363559,9606.ENSP00000321617,0.9999999964724416,1.0
36977,9606.ENSP00000363559,9606.ENSP00000294189,1.0,1.0
36982,9606.ENSP00000244174,9606.ENSP00000296545,0.9999999999996528,1.0
36983,9606.ENSP00000244174,9606.ENSP00000499900,0.9999999999997358,1.0
36984,9606.ENSP00000244174,9606.ENSP00000229135,1.0,1.0
36985,9606.ENSP00000244174,9606.ENSP00000412237,1.0,1.0
36986,9606.ENSP00000244174,9606.ENSP00000296871,0.9999999999999948,1.0
36988,9606.ENSP00000244174,9606.ENSP00000442424,0.9999999999874885,1.0
36989,9606.ENSP00000244174,9606.ENSP00000339804,0.9999999999847512,1.0
36990,9606.ENSP00000244174,9606.ENSP00000264563,0.9999999999852958,1.0
36993,9606.ENSP00000496301,9606.ENSP00000295756,0.9995398180371956,1.0
36995,9606.ENSP00000496301,9606.ENSP00000358335,0.9999986875247148,1.0
36998,9606.ENSP00000327116,9606.ENSP00000310631,0.2068518395305218,0.0
36999,9606.ENSP00000327116,9606.ENSP00000315693,0.309882186196535,0.0
37004,9606.ENSP00000371434,9606.ENSP00000334958,0.1075490764751663,0.0
37005,9606.ENSP00000420321,9606.ENSP00000459615,0.934538203039754,1.0
37006,9606.ENSP00000420321,9606.ENSP00000367715,0.8931473728015888,1.0
37008,9606.ENSP00000420321,9606.ENSP00000233154,0.9997927984309288,1.0
37010,9606.ENSP00000420321,9606.ENSP00000222718,0.9216319089853832,1.0
37012,9606.ENSP00000368686,9606.ENSP00000342307,0.9999999999977494,1.0
37013,9606.ENSP00000368686,9606.ENSP00000384849,0.9999999999998048,1.0
37014,9606.ENSP00000368686,9606.ENSP00000406164,0.955451545704062,1.0
37015,9606.ENSP00000368686,9606.ENSP00000227507,0.9999999999999598,1.0
37016,9606.ENSP00000368686,9606.ENSP00000262904,0.9999999348271424,1.0
37017,9606.ENSP00000368686,9606.ENSP00000281043,0.9999995856957478,1.0
37018,9606.ENSP00000263088,9606.ENSP00000310551,0.9999999999850548,1.0
37019,9606.ENSP00000263088,9606.ENSP00000295887,0.9999986159295614,1.0
37020,9606.ENSP00000263088,9606.ENSP00000356436,0.9999998523811348,1.0
37021,9606.ENSP00000263088,9606.ENSP00000308258,0.94855525922722,1.0
37022,9606.ENSP00000263088,9606.ENSP00000314036,0.99999998960141,1.0
37023,9606.ENSP00000263088,9606.ENSP00000260585,0.9999983951226004,1.0
37024,9606.ENSP00000263088,9606.ENSP00000264005,0.9999999919837428,1.0
37025,9606.ENSP00000263088,9606.ENSP00000391739,0.9999967275197652,1.0
37026,9606.ENSP00000263088,9606.ENSP00000393847,0.9999940662951512,1.0
37027,9606.ENSP00000263088,9606.ENSP00000308689,0.000727171864408,0.0
37028,9606.ENSP00000263088,9606.ENSP00000262134,0.999994785014526,1.0
37029,9606.ENSP00000263088,9606.ENSP00000381302,0.9999997273501025,1.0
37030,9606.ENSP00000263088,9606.ENSP00000333142,0.999999953377551,1.0
37031,9606.ENSP00000263088,9606.ENSP00000307272,0.999999999661245,1.0
37032,9606.ENSP00000263088,9606.ENSP00000288490,0.9999994858680458,1.0
37033,9606.ENSP00000263088,9606.ENSP00000469158,0.999993604261454,1.0
37034,9606.ENSP00000263088,9606.ENSP00000317177,0.9999378989502582,1.0
37037,9606.ENSP00000307235,9606.ENSP00000364349,0.9998766140131662,1.0
37038,9606.ENSP00000307235,9606.ENSP00000473631,0.9995560654746004,1.0
37041,9606.ENSP00000480853,9606.ENSP00000233575,0.9988813386139695,1.0
37042,9606.ENSP00000480853,9606.ENSP00000365477,0.9999959590833526,1.0
37043,9606.ENSP00000480853,9606.ENSP00000304292,0.7214990401670057,1.0
37044,9606.ENSP00000480853,9606.ENSP00000369456,0.9999999999512044,1.0
37045,9606.ENSP00000480853,9606.ENSP00000274458,0.9999973222222568,1.0
37046,9606.ENSP00000480853,9606.ENSP00000365401,0.999999538172848,1.0
37047,9606.ENSP00000480853,9606.ENSP00000263401,0.9999924548108962,1.0
37050,9606.ENSP00000313420,9606.ENSP00000478672,0.9999999940572704,1.0
37051,9606.ENSP00000313420,9606.ENSP00000362441,1.0,1.0
37052,9606.ENSP00000313420,9606.ENSP00000265038,1.0,1.0
37053,9606.ENSP00000313420,9606.ENSP00000325863,1.0,1.0
37054,9606.ENSP00000313420,9606.ENSP00000258774,1.0,1.0
37055,9606.ENSP00000313420,9606.ENSP00000261637,1.0,1.0
37056,9606.ENSP00000313420,9606.ENSP00000484288,1.0,1.0
37057,9606.ENSP00000313420,9606.ENSP00000421491,1.0,1.0
37058,9606.ENSP00000313420,9606.ENSP00000356520,1.0,1.0
37059,9606.ENSP00000313420,9606.ENSP00000489236,1.0,1.0
37060,9606.ENSP00000313420,9606.ENSP00000358262,0.9999999998793788,1.0
37061,9606.ENSP00000313420,9606.ENSP00000472445,1.0,1.0
37062,9606.ENSP00000313420,9606.ENSP00000307272,0.9999999999999992,1.0
37063,9606.ENSP00000313420,9606.ENSP00000398824,0.9999999999518988,1.0
37064,9606.ENSP00000313420,9606.ENSP00000351284,1.0,1.0
37065,9606.ENSP00000313420,9606.ENSP00000337332,0.9999999999999992,1.0
37066,9606.ENSP00000313420,9606.ENSP00000267415,0.999999999999541,1.0
37068,9606.ENSP00000313420,9606.ENSP00000337797,0.9999999969958524,1.0
37069,9606.ENSP00000313420,9606.ENSP00000451974,1.0,1.0
37070,9606.ENSP00000313420,9606.ENSP00000364270,1.0,1.0
37071,9606.ENSP00000313420,9606.ENSP00000262319,0.9999999999968596,1.0
37072,9606.ENSP00000313420,9606.ENSP00000291582,0.988738042261428,1.0
37073,9606.ENSP00000313420,9606.ENSP00000350708,1.0,1.0
37080,9606.ENSP00000433681,9606.ENSP00000489236,0.7180422270481968,1.0
37084,9606.ENSP00000359285,9606.ENSP00000259455,0.7777782009929324,1.0
37085,9606.ENSP00000359285,9606.ENSP00000312663,0.3113080801358472,1.0
37086,9606.ENSP00000359285,9606.ENSP00000308820,0.0112139062290816,1.0
37087,9606.ENSP00000385787,9606.ENSP00000332198,0.9999984746654784,1.0
37088,9606.ENSP00000385787,9606.ENSP00000369391,0.9983154391647084,1.0
37089,9606.ENSP00000385787,9606.ENSP00000425979,0.9999795987376816,1.0
37090,9606.ENSP00000385787,9606.ENSP00000437256,0.9999999756082832,1.0
37091,9606.ENSP00000385787,9606.ENSP00000263209,0.9809803710569508,1.0
37092,9606.ENSP00000385787,9606.ENSP00000274054,0.9983550674233655,1.0
37093,9606.ENSP00000385787,9606.ENSP00000350098,0.9997063030883766,1.0
37094,9606.ENSP00000385787,9606.ENSP00000263694,0.9999999999041362,1.0
37095,9606.ENSP00000385787,9606.ENSP00000478982,0.9999999923114136,1.0
37096,9606.ENSP00000385787,9606.ENSP00000358563,0.999999994644262,1.0
37097,9606.ENSP00000385787,9606.ENSP00000274606,0.9999999999926716,1.0
37099,9606.ENSP00000416799,9606.ENSP00000305372,0.0130310586951455,0.0
37113,9606.ENSP00000261167,9606.ENSP00000351492,1.0,1.0
37114,9606.ENSP00000261167,9606.ENSP00000410758,1.0,1.0
37115,9606.ENSP00000261167,9606.ENSP00000269601,0.9999999999999998,1.0
37116,9606.ENSP00000261167,9606.ENSP00000296215,0.9999999999999998,1.0
37117,9606.ENSP00000261167,9606.ENSP00000368801,0.9999999999999104,1.0
37118,9606.ENSP00000261167,9606.ENSP00000326806,1.0,1.0
37119,9606.ENSP00000261167,9606.ENSP00000364289,1.0,1.0
37120,9606.ENSP00000261167,9606.ENSP00000249299,1.0,1.0
37121,9606.ENSP00000261167,9606.ENSP00000230640,1.0,1.0
37122,9606.ENSP00000261167,9606.ENSP00000254193,1.0,1.0
37123,9606.ENSP00000261167,9606.ENSP00000498362,0.9999999999349656,1.0
37124,9606.ENSP00000261167,9606.ENSP00000215829,1.0,1.0
37125,9606.ENSP00000261167,9606.ENSP00000424417,1.0,1.0
37126,9606.ENSP00000261167,9606.ENSP00000221494,1.0,1.0
37127,9606.ENSP00000261167,9606.ENSP00000335321,1.0,1.0
37137,9606.ENSP00000491067,9606.ENSP00000393776,0.9900056406665282,1.0
37138,9606.ENSP00000491067,9606.ENSP00000351926,0.9999112216485988,1.0
37139,9606.ENSP00000491067,9606.ENSP00000400459,0.9988860420581132,1.0
37144,9606.ENSP00000439856,9606.ENSP00000216252,0.9999999999737914,1.0
37145,9606.ENSP00000439856,9606.ENSP00000360488,0.9927814862343346,1.0
37147,9606.ENSP00000439856,9606.ENSP00000335321,0.99999999999941,1.0
37199,9606.ENSP00000299045,9606.ENSP00000217043,0.0345383404745951,0.0
37202,9606.ENSP00000261336,9606.ENSP00000258456,0.0082333757606634,0.0
37211,9606.ENSP00000481593,9606.ENSP00000241052,0.884578681052992,1.0
37212,9606.ENSP00000481593,9606.ENSP00000333664,0.9486509725023232,1.0
37213,9606.ENSP00000481593,9606.ENSP00000363794,0.7247222207363212,1.0
37219,9606.ENSP00000375647,9606.ENSP00000282611,0.9998160943003552,1.0
37220,9606.ENSP00000375647,9606.ENSP00000256343,0.99996143680522,1.0
37222,9606.ENSP00000375647,9606.ENSP00000329200,0.9995158595883888,1.0
37223,9606.ENSP00000375647,9606.ENSP00000352011,0.9999501011282224,1.0
37224,9606.ENSP00000375647,9606.ENSP00000372169,0.9999314913411478,1.0
37225,9606.ENSP00000375647,9606.ENSP00000418081,0.9966707756021644,1.0
37226,9606.ENSP00000375647,9606.ENSP00000454014,0.0717540206440107,1.0
37227,9606.ENSP00000375647,9606.ENSP00000360423,0.9999893894629842,1.0
37228,9606.ENSP00000375647,9606.ENSP00000226021,0.9999602519400216,1.0
37229,9606.ENSP00000367564,9606.ENSP00000400591,1.0,1.0
37230,9606.ENSP00000367564,9606.ENSP00000393388,1.0,1.0
37231,9606.ENSP00000367564,9606.ENSP00000410758,0.9999999999999888,1.0
37232,9606.ENSP00000367564,9606.ENSP00000310596,0.9999999946327268,1.0
37233,9606.ENSP00000367564,9606.ENSP00000364813,0.9999999999999912,1.0
37234,9606.ENSP00000367564,9606.ENSP00000215793,0.9999999999999922,1.0
37236,9606.ENSP00000367564,9606.ENSP00000366557,0.9999999999999908,1.0
37237,9606.ENSP00000367564,9606.ENSP00000266079,0.9999999999999942,1.0
37240,9606.ENSP00000354859,9606.ENSP00000465765,0.0077875888859804,0.0
37244,9606.ENSP00000481091,9606.ENSP00000308022,0.9999999908581118,1.0
37245,9606.ENSP00000481091,9606.ENSP00000399718,0.9999999996412604,1.0
37246,9606.ENSP00000481091,9606.ENSP00000351446,1.0,1.0
37247,9606.ENSP00000481091,9606.ENSP00000225916,0.9999999999999196,1.0
37248,9606.ENSP00000481091,9606.ENSP00000306983,0.9999999999466368,1.0
37249,9606.ENSP00000481091,9606.ENSP00000370193,1.0,1.0
37251,9606.ENSP00000481091,9606.ENSP00000352925,0.9999999999999952,1.0
37252,9606.ENSP00000481091,9606.ENSP00000272645,0.9999999999999998,1.0
37254,9606.ENSP00000481091,9606.ENSP00000356848,0.999999999785086,1.0
37255,9606.ENSP00000481091,9606.ENSP00000359295,0.999999999967017,1.0
37256,9606.ENSP00000481091,9606.ENSP00000252996,1.0,1.0
37259,9606.ENSP00000379111,9606.ENSP00000361004,0.9999999999997592,1.0
37260,9606.ENSP00000379111,9606.ENSP00000497915,0.9999999999848934,1.0
37261,9606.ENSP00000379111,9606.ENSP00000306157,1.0,1.0
37262,9606.ENSP00000379111,9606.ENSP00000369581,1.0,1.0
37263,9606.ENSP00000379111,9606.ENSP00000296545,1.0,1.0
37264,9606.ENSP00000379111,9606.ENSP00000499900,1.0,1.0
37265,9606.ENSP00000379111,9606.ENSP00000011653,1.0,1.0
37266,9606.ENSP00000379111,9606.ENSP00000231454,1.0,1.0
37267,9606.ENSP00000379111,9606.ENSP00000412237,1.0,1.0
37268,9606.ENSP00000379111,9606.ENSP00000215781,0.9999999999999982,1.0
37269,9606.ENSP00000379111,9606.ENSP00000375795,0.999999999999996,1.0
37270,9606.ENSP00000379111,9606.ENSP00000339804,1.0,1.0
37271,9606.ENSP00000379111,9606.ENSP00000357470,1.0,1.0
37287,9606.ENSP00000332371,9606.ENSP00000340900,0.7520576560897025,1.0
37288,9606.ENSP00000332371,9606.ENSP00000264144,0.8949035640838092,1.0
37296,9606.ENSP00000453801,9606.ENSP00000301788,1.0,1.0
37297,9606.ENSP00000453801,9606.ENSP00000380054,0.9999999999999872,1.0
37298,9606.ENSP00000453801,9606.ENSP00000299601,0.9999999999998636,1.0
37299,9606.ENSP00000453801,9606.ENSP00000386488,0.9999999999972282,1.0
37300,9606.ENSP00000453801,9606.ENSP00000370625,1.0,1.0
37301,9606.ENSP00000453801,9606.ENSP00000360310,0.9999999997975711,1.0
37302,9606.ENSP00000453801,9606.ENSP00000348089,0.9999999999999936,1.0
37303,9606.ENSP00000453801,9606.ENSP00000368459,0.9999999999389948,1.0
37304,9606.ENSP00000453801,9606.ENSP00000489236,1.0,1.0
37305,9606.ENSP00000453801,9606.ENSP00000221265,0.9999999999999932,1.0
37306,9606.ENSP00000453801,9606.ENSP00000374280,0.9999999999999736,1.0
37307,9606.ENSP00000453801,9606.ENSP00000374354,0.9999999999991508,1.0
37308,9606.ENSP00000453801,9606.ENSP00000355013,0.9999999999999418,1.0
37312,9606.ENSP00000370984,9606.ENSP00000419475,0.9999153273845028,1.0
37313,9606.ENSP00000370984,9606.ENSP00000365477,0.999935020740942,1.0
37314,9606.ENSP00000370984,9606.ENSP00000366032,0.999923294690042,1.0
37315,9606.ENSP00000370984,9606.ENSP00000274458,0.9999397036048884,1.0
37316,9606.ENSP00000370984,9606.ENSP00000263401,0.9998991680893592,1.0
37317,9606.ENSP00000370984,9606.ENSP00000394331,0.9999913543478413,1.0
37329,9606.ENSP00000470560,9606.ENSP00000472469,1.0,1.0
37330,9606.ENSP00000470560,9606.ENSP00000384952,1.0,1.0
37331,9606.ENSP00000470560,9606.ENSP00000009530,1.0,1.0
37332,9606.ENSP00000470560,9606.ENSP00000308332,0.9999999999773774,1.0
37333,9606.ENSP00000470560,9606.ENSP00000371169,1.0,1.0
37334,9606.ENSP00000470560,9606.ENSP00000344393,1.0,1.0
37335,9606.ENSP00000470560,9606.ENSP00000244230,1.0,1.0
37336,9606.ENSP00000470560,9606.ENSP00000495273,1.0,1.0
37337,9606.ENSP00000470560,9606.ENSP00000265564,0.9999999999999882,1.0
37338,9606.ENSP00000470560,9606.ENSP00000314193,1.0,1.0
37339,9606.ENSP00000470560,9606.ENSP00000369286,0.5677980674094756,0.0
37340,9606.ENSP00000470560,9606.ENSP00000359939,0.9999999999999852,1.0
37341,9606.ENSP00000470560,9606.ENSP00000261637,1.0,1.0
37342,9606.ENSP00000470560,9606.ENSP00000199320,1.0,1.0
37343,9606.ENSP00000470560,9606.ENSP00000477848,1.0,1.0
37344,9606.ENSP00000470560,9606.ENSP00000476117,1.0,1.0
37345,9606.ENSP00000470560,9606.ENSP00000259239,1.0,1.0
37346,9606.ENSP00000470560,9606.ENSP00000292586,1.0,1.0
37347,9606.ENSP00000470560,9606.ENSP00000326981,1.0,1.0
37348,9606.ENSP00000470560,9606.ENSP00000377944,1.0,1.0
37349,9606.ENSP00000470560,9606.ENSP00000327179,1.0,1.0
37350,9606.ENSP00000470560,9606.ENSP00000358563,1.0,1.0
37351,9606.ENSP00000470560,9606.ENSP00000297990,1.0,1.0
37352,9606.ENSP00000470560,9606.ENSP00000374354,0.9999999999999992,1.0
37353,9606.ENSP00000470560,9606.ENSP00000321449,1.0,1.0
37354,9606.ENSP00000470560,9606.ENSP00000473383,1.0,1.0
37355,9606.ENSP00000470560,9606.ENSP00000261708,1.0,1.0
37356,9606.ENSP00000470560,9606.ENSP00000337838,0.999999064270942,1.0
37357,9606.ENSP00000470560,9606.ENSP00000264279,1.0,1.0
37358,9606.ENSP00000470560,9606.ENSP00000311135,0.9999999999999968,1.0
37359,9606.ENSP00000470560,9606.ENSP00000296674,1.0,1.0
37360,9606.ENSP00000470560,9606.ENSP00000254605,0.99999999999984,1.0
37361,9606.ENSP00000470560,9606.ENSP00000263657,1.0,1.0
37362,9606.ENSP00000470560,9606.ENSP00000328854,1.0,1.0
37363,9606.ENSP00000470560,9606.ENSP00000230340,1.0,1.0
37364,9606.ENSP00000470560,9606.ENSP00000470972,1.0,1.0
37365,9606.ENSP00000470560,9606.ENSP00000043402,0.9999999811628272,1.0
37366,9606.ENSP00000470560,9606.ENSP00000333948,0.9999999999999988,1.0
37367,9606.ENSP00000470560,9606.ENSP00000431822,1.0,1.0
37378,9606.ENSP00000221452,9606.ENSP00000320147,0.999999999999966,1.0
37379,9606.ENSP00000221452,9606.ENSP00000482657,0.999999952201966,1.0
37380,9606.ENSP00000221452,9606.ENSP00000358983,0.9999999973694352,1.0
37381,9606.ENSP00000221452,9606.ENSP00000410481,0.9999898072532944,1.0
37382,9606.ENSP00000221452,9606.ENSP00000275015,0.999999620544368,1.0
37384,9606.ENSP00000221452,9606.ENSP00000321203,0.9999915580608548,1.0
37385,9606.ENSP00000337146,9606.ENSP00000453076,0.1191401049609529,0.0
37397,9606.ENSP00000297532,9606.ENSP00000400513,0.0716535337198946,1.0
37398,9606.ENSP00000297532,9606.ENSP00000385990,0.2801722549126788,1.0
37402,9606.ENSP00000252804,9606.ENSP00000346839,1.0,1.0
37403,9606.ENSP00000252804,9606.ENSP00000011653,1.0,1.0
37404,9606.ENSP00000252804,9606.ENSP00000263341,1.0,1.0
37405,9606.ENSP00000252804,9606.ENSP00000423822,0.9999999999141064,1.0
37406,9606.ENSP00000252804,9606.ENSP00000307235,0.999999188918612,1.0
37407,9606.ENSP00000252804,9606.ENSP00000355759,1.0,1.0
37408,9606.ENSP00000252804,9606.ENSP00000250092,0.9999999994516736,1.0
37409,9606.ENSP00000252804,9606.ENSP00000368066,0.9999970876427418,1.0
37418,9606.ENSP00000364886,9606.ENSP00000371897,0.9380952217233622,1.0
37422,9606.ENSP00000364685,9606.ENSP00000323354,9.672603491977116e-05,0.0
37424,9606.ENSP00000364685,9606.ENSP00000351807,0.998879518079484,1.0
37427,9606.ENSP00000479153,9606.ENSP00000495563,0.98210021664417,1.0
37428,9606.ENSP00000479153,9606.ENSP00000380605,0.3319765544993545,0.0
37429,9606.ENSP00000479153,9606.ENSP00000316779,0.9715660878574048,1.0
37433,9606.ENSP00000262865,9606.ENSP00000346251,0.6105079804854324,1.0
37435,9606.ENSP00000360247,9606.ENSP00000260970,0.9999969444279826,1.0
37436,9606.ENSP00000360247,9606.ENSP00000373477,0.9999690292616528,1.0
37437,9606.ENSP00000360247,9606.ENSP00000362123,0.9875852855954368,1.0
37438,9606.ENSP00000360247,9606.ENSP00000423822,0.9999971269287746,1.0
37439,9606.ENSP00000360247,9606.ENSP00000406191,0.9968823917541836,1.0
37440,9606.ENSP00000360247,9606.ENSP00000363512,0.9986550865050547,1.0
37441,9606.ENSP00000360247,9606.ENSP00000250896,0.063692426149375,0.0
37448,9606.ENSP00000257312,9606.ENSP00000384573,0.0218072364259116,1.0
37449,9606.ENSP00000337675,9606.ENSP00000367938,0.1731276304974121,1.0
37458,9606.ENSP00000160382,9606.ENSP00000447211,0.0234635531638409,0.0
37467,9606.ENSP00000315152,9606.ENSP00000374036,0.1142156552907048,0.0
37482,9606.ENSP00000493202,9606.ENSP00000383270,0.0009316528375556,0.0
37483,9606.ENSP00000329933,9606.ENSP00000216807,0.9957134734164068,1.0
37484,9606.ENSP00000329933,9606.ENSP00000264183,0.9999995467938728,1.0
37485,9606.ENSP00000329933,9606.ENSP00000217244,0.9999999609133052,1.0
37486,9606.ENSP00000329933,9606.ENSP00000294066,0.9084445321836516,1.0
37487,9606.ENSP00000329933,9606.ENSP00000331310,0.9999999631150892,1.0
37488,9606.ENSP00000329933,9606.ENSP00000364929,0.9927239566771092,1.0
37489,9606.ENSP00000329933,9606.ENSP00000296504,0.9999132929854756,1.0
37505,9606.ENSP00000441126,9606.ENSP00000261584,1.0,1.0
37506,9606.ENSP00000441126,9606.ENSP00000339720,0.9999999999996032,1.0
37507,9606.ENSP00000441126,9606.ENSP00000362873,0.9999999999999432,1.0
37508,9606.ENSP00000441126,9606.ENSP00000299166,0.9999999999999984,1.0
37509,9606.ENSP00000441126,9606.ENSP00000482543,0.9999999999999498,1.0
37510,9606.ENSP00000441126,9606.ENSP00000266544,0.9999999999999952,1.0
37511,9606.ENSP00000441126,9606.ENSP00000497587,0.9999999999999992,1.0
37512,9606.ENSP00000441126,9606.ENSP00000263774,0.9999999999999998,1.0
37513,9606.ENSP00000441126,9606.ENSP00000268668,0.9999999999999992,1.0
37514,9606.ENSP00000441126,9606.ENSP00000306003,0.9999999999930282,1.0
